category,product_name,price_jod,product_url,image_url,sku,description,stock_status
EARTHENWARE & POTTERY,وعاء منقط ضيافة,6.0,https://e-shop.psd.gov.jo/1um11228336000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/1/_1234.png,1UM11228336000,وعاء منقط ضيافة القياسات: الطول:10سم العرض:15سم,Out of stock
EARTHENWARE & POTTERY,وعاء وردة خلفية سوداء,5.0,https://e-shop.psd.gov.jo/625um2m0114.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/6/_6544.png,625UM2M0114,وعاء وردة خلفية سوداء القياسات: الطول:16سم العرض:10سم,In stock
EARTHENWARE & POTTERY,فازا وردة سوداء حواف نهدي,8.0,https://e-shop.psd.gov.jo/625um2m0360.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____4_4_1.png,625UM2M0360,فازا وردة سوداء حواف نهدي القياسات: الطول:17سم االعرض:9سم,Out of stock
EARTHENWARE & POTTERY,وعاء ورود أزرق,7.0,https://e-shop.psd.gov.jo/1um11233336000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/1/_1998.png,1UM11233336000,وعاء ورود أزرق القياسات: قطر الوعاء:19سم,Out of stock
EARTHENWARE & POTTERY,فازا معتق ورد نهدي,7.0,https://e-shop.psd.gov.jo/625um2m022.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/5/_545432.png,625UM2M022,فازا معتق ورد نهدي القياسات: الطول:27سم العرض:10سم,In stock
EARTHENWARE & POTTERY,صحن ورد بني,6.0,https://e-shop.psd.gov.jo/625um2m14.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/5/_5432111.png,625UM2M14,صحن ورود  بني القياسات: قطر الصحن:19سم,Out of stock
EARTHENWARE & POTTERY,إبريق بغطاء زيتي,9.0,https://e-shop.psd.gov.jo/625um2l9365.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____17_3_2.png,625UM2L9365,إبريق بغطاء زيتي القياسات: الطول:33سم العرض:11سم,Out of stock
EARTHENWARE & POTTERY,فازا  (كهيعص),8.0,https://e-shop.psd.gov.jo/625um2m0228.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/1/_123454321.png,625UM2M0228,فازا  (كهيعص) القياسات: الطول:20سم العرض:10سم,Out of stock
EARTHENWARE & POTTERY,ابريق بغطاء  (أحرف عربية),7.0,https://e-shop.psd.gov.jo/625um2l6368.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/9/_9898767.png,625UM2L6368,ابريق بغطاء  (أحرف عربية) القياسات: الطول:31سم العرض:9سم,Out of stock
EARTHENWARE & POTTERY,وعاء قاعدة صحن,11.0,https://e-shop.psd.gov.jo/625um2m1351.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____21_2_6.png,625UM2M1351,وعاء قاعدة صحن القياسات: الطول:14سم العرض:11سم,In stock
EARTHENWARE & POTTERY,فازا  ورود معتق,10.0,https://e-shop.psd.gov.jo/625um2m00297.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/4/_45454_1000987.png,625UM2M00297,فازا  ورود معتق القياسات: الطول:23سم العرض 12سم,In stock
EARTHENWARE & POTTERY,ابريق أحرف عربية,12.0,https://e-shop.psd.gov.jo/625um2m6367.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____27_3.png,625UM2M6367,ابريق أحرف عربية القياسات: الطول:28سم العرض:13سم,Out of stock
EARTHENWARE & POTTERY,صحن طاووس,13.0,https://e-shop.psd.gov.jo/625um2m0334.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____26_5_1.png,625UM2M0334,صحن طاووس القياسات: قطر الصحن :32سم,Out of stock
EARTHENWARE & POTTERY,فازا أزرق وأصفر,13.0,https://e-shop.psd.gov.jo/625um2m0306.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____28_1_1.png,625UM2M0306,فازا أزرق وأصفر القياسات: الطول:25سم العرض:13سم,Out of stock
EARTHENWARE & POTTERY,فازا بغطاء أشكال هندسية,13.0,https://e-shop.psd.gov.jo/625um2m0326.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____33_5.png,625UM2M0326,فازا بغطاء أشكال هندسية القياسات: الطول:30سم العرض:21سم,Out of stock
EARTHENWARE & POTTERY,زجاجة فسيفساء كبير,13.0,https://e-shop.psd.gov.jo/625um2m0314.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____29_4_1.png,625UM2M0314,زجاجة فسيفساء كبير القياسات: الطول:38سم العرض:15سم,Out of stock
EARTHENWARE & POTTERY,فازا أثرية معتقة فيروزي,16.0,https://e-shop.psd.gov.jo/1um11255336000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____30_3_5.png,625UM2M5541,فازا أثرية معتقة فيروزي القياسات: الطول:59سم العرض:14سم,Out of stock
EARTHENWARE & POTTERY,مضيفة حلويات قاعدة أخضر,19.0,https://e-shop.psd.gov.jo/625um2m0331.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____34_3_1.png,625UM2M0331,مضيفة حلويات قاعدة أخضر القياسات: قطر الدائرة :26سم,Out of stock
EARTHENWARE & POTTERY,محلاية معتق فيروزي,9.0,https://e-shop.psd.gov.jo/625um2m5533.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____39_2_2.png,625UM2M5533,محلاية معتق فيروزي القياسات: قطر القاعدة:24سم,Out of stock
COPPERS,لوحة نحاسية معلم سياحي أردني(بوابة جرش),10.0,https://e-shop.psd.gov.jo/625ir3m190.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/6/_657777777777777777777777777777.png,625IR3M190,لوحة نحاسية معلم سياحي أردني(بوابة جرش) القياسات: الطول:24*العرض:32سم,In stock
COPPERS,لوحة نحاسية معلم سياحي أردني(السوسنة السوداء),10.0,https://e-shop.psd.gov.jo/625ir3m189.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/8/_8899999999.png,625IR3M189,لوحة نحاسية معلم سياحي أردني(السوسنة السوداء) القياسات: الطول:32*العرض:24سم,In stock
COPPERS,لوحة نحاسية معلم سياحي أردني(جبل القلعة),10.0,https://e-shop.psd.gov.jo/625ir3m188.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/8/_89999_1.png,625IR3M188,لوحة نحاسية معلم سياحي أردني(جبل القلعة) القياسات: الطول:32*العرض:24سم,In stock
COPPERS,لوحة نحاسية (PSD) كبير,15.0,https://e-shop.psd.gov.jo/625ir3m187.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/s/psd_899999999.png,625IR3M187,لوحة نحاسية (PSD) كبير القياسات: الطول:37*العرض:46سم,In stock
COPPERS,لوحة نحاسية (مبنى مديرية الأمن العام) كبير,15.0,https://e-shop.psd.gov.jo/625ir3m186.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/7/_788888888888888.png,625IR3M186,لوحة نحاسية (مبنى مديرية الأمن العام) كبير القياسات: الطول:29*العرض42سم,Out of stock
COPPERS,لوحة نحاسية طاووس,15.0,https://e-shop.psd.gov.jo/625ir3m120.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/m/s/msg6233817561-3658.jpg,625IR3M120,لوحة نحاسية طاووس القياسات: الطول45*العرض35سم,Out of stock
COPPERS,لوحة نحاسية (منظر طبيعي ),15.0,https://e-shop.psd.gov.jo/625ir3s177.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/m/s/msg6233817561-3656.jpg,625IR3S177,لوحة نحاسية (منظر طبيعي ) القياسات: الطول27*العرض45سم,In stock
COPPERS,(لوحة نحاسية (غسان كنفاني,8.0,https://e-shop.psd.gov.jo/625ir3m134.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/m/s/msg6233817561-3655.jpg,625IR3M134,لوحة نحاسية غسان كنفاني القياسات: الطول35*العرض27سم,In stock
COPPERS,لوحة نحاسية (فازا ورود),15.0,https://e-shop.psd.gov.jo/625ir3m111.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/m/s/msg6233817561-3654.jpg,625IR3M111,لوحة نحاسية (فازا ورود) القياسات: الطول45*العرض35سم,Out of stock
COPPERS,لوحة نحاسية فلامنجو,15.0,https://e-shop.psd.gov.jo/625ir3m112.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/m/s/msg6233817561-3651.jpg,625IR3M112,لوحة نحاسية فلامنجو القياسات: الطول45*العرض35سم,In stock
COPPERS,لوحة نحاسية (حصان راكض),15.0,https://e-shop.psd.gov.jo/625ir3m128.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/m/s/msg6233817561-3650.jpg,625IR3M128,لوحة نحاسية (حصان راكض) القياسات: الطول35*العرض44سم,In stock
COPPERS,لوحة نحاسية (فازا بيضوية ووردة),15.0,https://e-shop.psd.gov.jo/625ir3m123.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/m/s/msg6233817561-3648.jpg,625IR3M123,لوحة نحاسية (فازا بيضوية ووردة) القياسات: الطول45*العرض35سم,In stock
COPPERS,لوحة نحاسية  (قلم ومحارب),15.0,https://e-shop.psd.gov.jo/625ir3m14.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/m/s/msg6233817561-3660.jpg,625IR3M14,لوحة قلم وشجرة ومحارب نحاسي القياسات: الطول45*العرض35سم,Out of stock
COPPERS,لوحة نحاسية (قصر الحلابات),15.0,https://e-shop.psd.gov.jo/625ir3m131.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photo_2024-02-27_10-51-10_1.jpg,625IR3M131,لوحة نحاسية (قصر الحلابات) ا لقياسات: الطول33 *العرض48سم,In stock
COPPERS,(لوحة نحاسية (جسر عبدون,15.0,https://e-shop.psd.gov.jo/625ir3m129.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photo_2024-05-19_10-12-13.jpg,625IR3M129,لوحة نحاسية جسر عبدون القياسات: الطول36*العرض47سم,In stock
COPPERS,(لوحة نحاسية ( أسد,8.0,https://e-shop.psd.gov.jo/625ir3m135.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photo_2024-05-19_10-14-25.jpg,625IR3M135,لوحة نحاسية وجه أسد القياسات: الطول33*العرض25سم,In stock
COPPERS,(لوحة نحاسية (الفلق,15.0,https://e-shop.psd.gov.jo/625ir3m53.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photo_2024-05-19_10-30-46_2.jpg,625IR3M53,(لوحة نحاسية سورة ا(لفلق القياسات: الطول33*العرض44سم,In stock
COPPERS,لوحة نحاسية الأقصى,15.0,https://e-shop.psd.gov.jo/625ir3m132.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photo_2024-05-19_10-38-32.jpg,625IR3M132,لوحة نحاسية الأقصى القياسات: الطول:33*العرض48سم,Out of stock
COPPERS,لوحة نحاسية (ساحة الأعمدة) صغير,8.0,https://e-shop.psd.gov.jo/625ir3m57.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photo_2024-09-18_11-44-52.jpg,625IR3M57,لوحة نحاسية (ساحة الأعمدة) القياسات: الطول23*العرض32سم,In stock
COPPERS,لوحة نحاسية (القصر الأموي),8.0,https://e-shop.psd.gov.jo/625ir3m50.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photo_2024-09-18_11-42-40.jpg,625IR3M50,لوحة نحاسية (القصر الأموي) القياسات: الطول23*العرض32سم,In stock
COPPERS,لوحة نحاسية (بحيرة وقارب),8.0,https://e-shop.psd.gov.jo/625ir3m126.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img-20241121-wa0009.jpg,625IR3M126,لوحة نحاسية (بحيرة وقارب) القياسات: الطول :  42 سم العرض :30 سم,In stock
COPPERS,لوحة نحاسية (دراجة هوائية),15.0,https://e-shop.psd.gov.jo/625ir3m118.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img-20241121-wa0008.jpg,625IR3M118,لوحة نحاسية (دراجة هوائية) القياسات: الطول 42سم العرض: 30سم,In stock
COPPERS,لوحة نحاسية (فرسين),15.0,https://e-shop.psd.gov.jo/625ir3m127.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img-20241121-wa0010.jpg,625IR3M127,لوحة نحاسية (فرسين) القياسات: الطول 42سم العرض: 30سم,In stock
COPPERS,لوحة نحاسية (إوز البحيرة),15.0,https://e-shop.psd.gov.jo/625ir3m121.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img-20241121-wa0004.jpg,625IR3M121,لوحة نحاسية (إوز في البحيرة) القياسات: الطول 42سم العرض: 30سم,In stock
COPPERS,لوحة نحاسية (ورد وإمرأة),15.0,https://e-shop.psd.gov.jo/625ir3m122.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img-20241121-wa0005.jpg,625IR3M122,لوحة نحاسية (ورد وإمرأة) القياسات: الطول 42سم العرض: 30سم,In stock
COPPERS,لوحة نحاسية (قوس النصر ) صغير,8.0,https://e-shop.psd.gov.jo/625ir3m143.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/5/_588887_1.png,625IR3M143,لوحة نحاسية  (قوس النصر) القياسات: الطول:25سم العرض:34سم,In stock
COPPERS,لوحة نحاسي (انكساري),8.0,https://e-shop.psd.gov.jo/625ir3m140.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/9/_988888888888_1.png,625IR3M140,لوحة نحاسي (انكساري) القياسات: الطول:33سم العرض:24سم,Out of stock
COPPERS,لوحة نحاسية  (المولد),8.0,https://e-shop.psd.gov.jo/625ir3m44.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/7/_777777666666666.png,625IR3M44,لوحة نحاسية  (المولد) القياسات: الطول:23سم العرض:31سم,Out of stock
COPPERS,لوحة نحاسية (الحمدالله),8.0,https://e-shop.psd.gov.jo/625ir3m46.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/7/_7888889.png,625IR3M46,لوحة نحاسية (الحمدالله) القياسات: الطول:32سم العرض:23سم,In stock
COPPERS,لوحة نحاسية  (سبحان الله),8.0,https://e-shop.psd.gov.jo/625ir3m142.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/9/_988881111.png,625IR3M142,لوحة نحاسية  (سبحان الله) القياسات: الطول:32سم العرض23سم,In stock
COPPERS,لوحة نحاسية  (صقر),8.0,https://e-shop.psd.gov.jo/625ir3m45.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/5/_555555599.png,625IR3M45,لوحة نحاسية  (صقر) القياسات: الطول:25سم العرض34سم,In stock
COPPERS,لوحة نحاسية  (أنا وأمي),5.0,https://e-shop.psd.gov.jo/625ir3s138.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/f/i/file_16_1.png,625IR3S138,لوحة نحاسية  (أنا وأمي) القياسات: الطول:22سم العرض27سم,Out of stock
COPPERS,لوحة نحاسية (بوابة جرش ),8.0,https://e-shop.psd.gov.jo/625ir3m113.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/8/_888_1.png,625IR3M113,لوحة نحاسية (بوابة جرش ) القياسات: الطول:25*العرض34سم,Out of stock
COPPERS,لوحة نحاسية (جبل القلعة),15.0,https://e-shop.psd.gov.jo/625ir3m115.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/0/_0000.png,625IR3M115,لوحة نحاسية (جبل القلعة) القياسات: الطول:44*العرض32سم,Out of stock
COPPERS,لوحة نحاسية (جبل القلعة) صغير,8.0,https://e-shop.psd.gov.jo/625ir3m136.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/6/_66666.png,625IR3M136,لوحة نحاسية (جبل القلعة) صغير القياسات: الطول:32*العرض:23سم,In stock
COPPERS,لوحة نحاسية (الله نور السموات ),15.0,https://e-shop.psd.gov.jo/625ir3m59.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/6/_666_1_1.png,625IR3M59,لوحة نحاسية (الله نور السموات ) القياسات: الطول:35*العرض:43سم,Out of stock
COPPERS,لوحة نحاسية (نسيج أمي),10.0,https://e-shop.psd.gov.jo/625ir3m63.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/6/2/625ir3m63_uuuu.png,625IR3m63,لوحة نحاسية (نسيج أمي) القياسات: الطول24*العرض42سم,In stock
COPPERS,لوحة نحاسية ( قوس النصر)2025/8,15.0,https://e-shop.psd.gov.jo/625ir3m84.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_5775.jpg,625IR3M84,لوحة نحاسية ( قوس النصر)2025/8 القياسات: الطول:33*العرض44سم,In stock
COPPERS,لوحة نحاسية(قل هو الله أحد) 2025/8,15.0,https://e-shop.psd.gov.jo/625ir3m85.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_5774_copy.jpg,625IR3M85,لوحة نحاسية(قل هو الله أحد) 2025/8 القياسات: الطول:40*العرض:34سم,In stock
COPPERS,لوحة نحاسية (حصان ذهبي),10.0,https://e-shop.psd.gov.jo/625ir3m86.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_5767_copy.jpg,625IR3M86,لوحة نحاسية (حصان ذهبي) القياسات: الطول:35*العرض:25سم,Out of stock
COPPERS,لوحة نحاسية (بئر) صغير,5.0,https://e-shop.psd.gov.jo/625ir3s90.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_5769.jpg,625IR3S90,لوحة نحاسية (بئر) صغير القياسات: الطول:23*العرض:19سم,Out of stock
COPPERS,لوحة نحاسية (الإخلاص) صغير 2025/8,10.0,https://e-shop.psd.gov.jo/625ir3m87.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_5765_copy_1_1.jpg,625IR3M87,لوحة نحاسية (الإخلاص) صغير 2025/8 القياسات: الطول:25*العرض:35سم:,In stock
COPPERS,لوحة نحاسية (البسملة) 2025/8,10.0,https://e-shop.psd.gov.jo/625ir3m88.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_5766.jpg,625IR3M88,لوحة نحاسية (البسملة) 2025/8 القياسات: الطول:35*العرض:25سم,In stock
COPPERS,لوحة نحاسية The petra,15.0,https://e-shop.psd.gov.jo/625ir3s9009.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/t/_the_petra_.png,625IR3S9009,لوحة نحاسية The petra القياسات: الطول:43*العرض:33سم,In stock
COPPERS,لوحة نحاسية مربع (صبر),8.0,https://e-shop.psd.gov.jo/625ir3s92.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/2/_2025_2_2.png,625IR3S92,لوحة نحاسية مربع (صبر) القياسات: الطول:26*العرض:26سم,Out of stock
COPPERS,لوحة نحاسية مربع (القدوس),8.0,https://e-shop.psd.gov.jo/625ir3s93.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/3/_33333.png,625IR3S93,لوحة نحاسية مربع (القدوس) القياسات: الطول:26*العرض:26سم,In stock
COPPERS,لوحة نحاسية مستطيل(حُب),8.0,https://e-shop.psd.gov.jo/625ir3s94.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/2/_2025_12222.png,625IR3S94,لوحة نحاسية مستطيل(حُب) القياسات: الطول:20*العرض:33سم,In stock
COPPERS,لوحة نحاسية مربع (الرحمن),8.0,https://e-shop.psd.gov.jo/625ir3s95.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/2/_2025_1119999999.png,625IR3S95,لوحة نحاسية مربع (الرحمن) القياسات: الطول:26*العرض:26سم,Out of stock
COPPERS,لوحة نحاسية مربع (المولد),8.0,https://e-shop.psd.gov.jo/625ir3s96.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/2/_20254444444444444444444444444.png,625IR3S96,لوحة نحاسية مربع (المولد) القياسات: الطول:26*العرض:26سم,Out of stock
COPPERS,لوحة نحاسية مربع (الحمد لله),8.0,https://e-shop.psd.gov.jo/625ir3s97.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/2/_2025_4444333333.png,625IR3S97,لوحة نحاسية مربع (الحمد لله) القياسات: الطول:26*العرض:26سم,In stock
COPPERS,لوحة نحاسية مستطيل (الله لطيف بعبادة),8.0,https://e-shop.psd.gov.jo/625ir3s98.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/2/_2025_3333.png,625IR3S98,لوحة نحاسية مستطيل (الله لطيف بعبادة) القياسات: الطول:20*العرض:33سم,Out of stock
COPPERS,لوحة نحاسية مستطيل (يا مالك الملك),8.0,https://e-shop.psd.gov.jo/625ir3s99.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/2/_2025_666666.png,625IR3S99,لوحة نحاسية مستطيل (يا مالك الملك) القياسات: الطول:20*العرض:33سم,Out of stock
COPPERS,لوحة نحاسية مستطيل (البسسملة),8.0,https://e-shop.psd.gov.jo/625ir3s102.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/2/_2025_43444444444.png,625IR3S102,لوحة نحاسية مستطيل (البسسملة) القياسات: الطول:20*العرض:33سم,Out of stock
COPPERS,لوحة نحاسية الإخلاص  A3,15.0,https://e-shop.psd.gov.jo/625ir3s113.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/8/_888888888888888888882025.png,625IR3S113,لوحة نحاسية الإخلاص  A3 القياسات: الطول:29*العرض:46سم,Out of stock
COPPERS,لوحة مستطيل (الله لطيف بعبادة),8.0,https://e-shop.psd.gov.jo/625ir3s114.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/2/_2025_3333_1.png,625IR3S114,لوحة مستطيل (الله لطيف بعبادة) القياسات: الطول:26*العرض:26سم,In stock
COPPERS,لوحة مربع (القدوس),8.0,https://e-shop.psd.gov.jo/625ir3s115.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_1171.png,625IR3S115,لوحة مربع (القدوس) القياسات: الطول:26*العرض:26سم,Out of stock
COPPERS,لوحة مستطيل (حب),8.0,https://e-shop.psd.gov.jo/625ir3s116.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_1156_copy.png,625IR3S116,لوحة مستطيل (حب) القياسات: الطول:20*العرض:33سم,Out of stock
COPPERS,لوحة مستطيل (فإنك بأعيننا),8.0,https://e-shop.psd.gov.jo/625ir3s117.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_1158_copy.jpg,625IR3S117,لوحة مستطيل (فإنك بأعيننا) القياسات: الطول:20*العرض:33سم,Out of stock
COPPERS,لوحة مربع (الرحمن),8.0,https://e-shop.psd.gov.jo/625ir3s118.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_1153_copy.png,625IR3S118,لوحة مربع (الرحمن) القياسات: الطول:26*العرض:26سم,In stock
COPPERS,لوحة مستطيل (البسملة),8.0,https://e-shop.psd.gov.jo/625ir3s120.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_1148_1.png,625IR3S120,لوحة مستطيل (البسملة) القياسات: الطول:20*العرض:33سم,In stock
COPPERS,لوحة مربع (الحمد لله),8.0,https://e-shop.psd.gov.jo/625ir3s122.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_1145_copy.png,625IR3S122,لوحة مربع (الحمد لله) القياسات: الطول:26*العرض:26سم,In stock
COPPERS,لوحة نحاسية أمل إطار بيج,8.0,https://e-shop.psd.gov.jo/625ir3s130.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/9/_9900000111.png,625IR3S130,لوحة نحاسية أمل إطار بيج القياسات: الطول:26*العرض:26سم,Out of stock
COPPERS,لوحة نحاسية حب إطار بيج,8.0,https://e-shop.psd.gov.jo/625ir3s132.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/8/_887771111111.png,625IR3S132,لوحة نحاسية حب إطار بيج القياسات: الطول:20*العرض:34سم,Out of stock
